Item ID,Media URL
1417,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_throwingaxe_06.jpg
1461,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_throwingaxe_06.jpg
1475,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_organ_02.jpg
1401,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_herb_10.jpg
1485,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_spear_04.jpg
1447,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_belt_27.jpg
1498,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_gauntlets_18.jpg
1430,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_gauntlets_18.jpg
1516,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_throwingaxe_01.jpg
1462,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_jewelry_ring_15.jpg
1509,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_shirt_05.jpg
1476,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_monsterspidercarapace_01.jpg
1364,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_shirt_05.jpg
1380,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_chest_cloth_21.jpg
1405,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_staff_06.jpg
1419,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_boots_06.jpg
1499,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_pants_11.jpg
1486,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_shirt_02.jpg
1448,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_gauntlets_04.jpg
1431,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_pants_11.jpg
1464,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_monsterclaw_01.jpg
1510,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_hammer_15.jpg
1477,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_scroll_02.jpg
1520,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_potion_15.jpg
1501,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_shirt_16.jpg
1420,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_bracer_05.jpg
1384,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_04.jpg
1366,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_pants_06.jpg
1406,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_spear_06.jpg
1454,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_axe_21.jpg
1488,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_chest_chain.jpg
